Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Korea, Rep.",KOR,39.0556222488996,37.4875704342062,38.343809784094,33.2497589199614,29.8499391645262,33.7984123165745,36.0941750304849,39.1823995127893,39.2462638076673,39.3004022235278,39.9306300507759,41.108202443281,41.326709937437,40.4030901163317,40.8576850094877,39.5823058537881,39.1859211762755,39.3350207705247,39.0474865332247,39.1999950620789,42.8414277119504,43.0364124679383,43.6292256827949,43.0354832028743,43.0554018065613,44.2117696985239,44.8061771622884,45.0228352525682,44.769090932753,46.3074586645018,46.4865209851403,47.1486231298027,48.5084355165078,49.1222670888152,49.1551796622437,49.2605531308812,50.278485788658,50.7585399162881,52.1970986306607,51.6503593692145,51.6184381917222,53.0839452785934,53.607233364677,53.8712747726499,53.0969821645741,53.878916427611,54.6991825290634,55.0786933394466,56.1872404353949,55.9985720302947,54.6983573101453,54.6498502596086,55.0732047534656,55.2136030251747,55.6449944715975,55.5765055725491,55.3586393130986,54.8477903393924,55.6916932454589,57.2421505638275,57.0075212052066,56.9754901629516,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.96094667598,46.8147519929006,45.8580894519709,45.3545553198663,46.5700312302362,46.7975869061619,47.0438367766209,46.6393323162549,45.2579153726907,45.3910795575396,46.1986404599491,46.433944637404,47.6378853925556,45.8721329500652,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.0410408957895,38.8184691506674,36.7802833610072,38.1397025030319,42.1705567042383,58.4373993786496,60.7099532002045,56.789146483868,51.9174551211533,54.7228625051298,69.0580617192347,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.6238317757009,26.2983783783784,22.9558883043302,28.037051562179,33.8957667731629,35.645489962899,30.3308218621925,30.9665837833258,35.1755633180619,34.7254302067947,29.9724791417079,32.0756569464089,36.4332132981631,37.7580426700878,39.6009070414952,42.4302670387872,43.3774662763917,45.5406958675158,45.8087821868921,49.8977502063632,49.3384967869844,47.8653557076126,51.0390815511772,49.6332622937347,50.6119382870719,52.1498322606782,50.1483211681284,49.9324474240762,49.7676969702079,49.8516966571136,49.7952129564257,48.4381339696112,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.3907938397985,40.2499096767041,42.5262017413489,42.9236362098356,41.1036244824444,39.0641252752297,40.8606940096723,40.7308550781604,55.7018926222061,43.5732043382803,40.5263320211608,42.231701082589,41.8364260116675,42.0529397212505,41.9337781296443,44.0601141086999,43.390413490426,38.1438717274648,41.6699062804203,44.1080874604965,45.6988801735234,43.5714766168191,41.7741927841438,40.1523222376043,42.4921486141779,44.1576786052912,44.1689693992427,42.4771231213113,41.5278261302034,41.60838243206,41.5143522873285,41.0498993391489,38.8487055906363,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.2305307492332,55.6258215947401,55.9216261575275,58.6583104101565,60.8194773740911,61.4163957434603,62.7684207412508,63.0566957299618,64.4302274401463,64.1723236670862,64.9961133866382,64.5328113481999,64.025572594869,65.3283734867085,65.8612670057823,64.4882844850558,64.1286764110618,64.4217336303228,64.7953735129573,65.5721951788134,65.3608035381228,65.5907669619449,64.7639548327734,64.5537614690983,64.0859105739514,63.4223326729725,63.6751762870156,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.8886464381357,60.4060195647838,61.2359257753025,60.6103092783505,58.3272782898008,59.058841475041,61.52190622598,61.4424775435036,60.1620947630923,59.5805119735756,69.0739947566825,71.1421422563875,72.7943057975045,70.7510991774198,72.4380677557159,69.187728821497,71.8617767350026,73.5399992822212,72.966542288682,72.0828493274597,73.7326618915711,73.8065438598373,74.2025329097093,75.418780741816,76.9908055113606,78.7817133081415,87.4214492967592,94.1483399208957,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Lesotho,LSO,6.55222672064777,5.48745098039216,4.79163879598662,7.30595238095238,7.06657681940701,10.9089285714286,33.4735802469136,36.9617292700213,38.2055137844612,38.6525891341256,36.9299389002037,53.8422303473492,37.6831189710611,26.307372175981,34.4317073170732,38.3146473779385,38.9229750778816,33.2481261154075,28.3875323554789,28.8608677855096,44.5419815531092,44.0951443569554,64.3664009730918,64.7734782161623,64.6741146189274,64.6829037055646,61.0074750031464,60.733984871159,58.6368642429826,58.1637058892707,55.9228511245639,55.8534215396633,53.14690194813,53.4614267026742,53.9550866850151,53.2021711773127,54.6273788631412,56.4248989679992,55.0608240675086,53.3081821781616,51.3188103835103,48.2710293560451,49.1061150518713,49.2361832841348,48.7010986075853,48.8777892583314,47.453282212477,48.7772311914869,48.1968622833523,53.8886301730315,53.8438713769856,51.8921213850424,52.852098892416,54.8845855681331,53.0682804387969,51.5321727780951,53.3450312980122,54.5137388790934,52.3885793993862,53.1053123509786,49.3054085629365,49.1657760278272,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.6801945080092,19.3857947019868,17.8637108953614,23.7980748663102,27.1750501672241,26.7272602739726,30.2998033958892,28.4765404224326,27.7257821552723,36.9545135746606,50.1995995995996,47.4000417014178,34.5571020921947,36.7766177374964,40.7273599259933,44.5122901827187,46.0395120131722,44.2886245963006,42.9373526844517,41.3512545877187,41.6040125230984,37.7315474494158,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4916497863516,24.5170340448071,22.6422296787815,33.6406666526731,32.1610487205157,60.4271917105475,38.0498684426903,49.5688944454069,67.8416782304827,72.4462059977024,77.8397088024993,64.0663893322394,54.4802477026269,55.7651894191696,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.6597897888126,51.5748525536454,54.1423463618861,52.2246923630898,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.2754006154414,51.8564795988611,51.2585994292141,52.7218920551207,55.2358114263865,56.9388472596318,57.0462510652807,57.8883270610442,57.3205182751996,56.7019905795215,56.5336583933125,56.3545504022714,56.689979142207,57.246401239777,62.5770517657814,60.7263016798309,58.4836119281284,58.4765689410136,59.7291014742459,59.4997073779012,59.905017707796,60.9366060491549,60.4381268302661,61.4231641956474,61.4981419075859,61.3500571493648,60.7366621824941,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.4566158955568,70.8205271334303,70.7070177835187,69.9176130099259,71.4537872475534,71.9422412581348,72.8424114534201,72.8571768991792,72.8090213829589,72.9001733879492,73.9922867769233,75.9521165224508,74.5781635960329,76.8613570571973,78.686285175163,78.9069308415746,78.8372958017318,78.8749543859531,78.9577970757573,78.2098746195357,79.7312744577697,79.1113386071195,80.0810053034631,79.6541996425751,78.9756859906793,79.7762497814366,79.3244370830038,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.4785320857389,82.1230761377268,83.3433020978711,83.1664643006429,83.6913540664743,80.6800293839857,81.7566984696606,78.3011910468675,76.6377465219385,80.6912027074252,81.9150094353317,84.951030057413,85.0544998261448,82.6110889883114,82.4390494277062,77.9521736938512,82.4795351630776,84.9572163022788,89.2563949339475,93.9786811329354,96.114243936122,95.577837023299,96.2048773616296,94.2900601118317,91.7218966495046,92.8224141376019,93.5312556349561,94.2912905040075,93.6776423585393,88.6744772589836,94.1751638973781,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Madagascar,MDG,..,..,..,..,..,..,55.1428260230112,54.9323999340854,54.9301632584457,54.4310348363777,53.0276228874613,52.4128946305004,51.7407404047291,49.2929649373627,44.5010519218171,44.6831019229767,45.0926173099036,44.8588502290174,44.6710157172798,47.0171942959707,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.5835155830029,47.5777989361997,47.621535473864,47.6358803367286,46.3037115948654,48.3695987195514,50.9264110852576,50.2028794922736,49.9000478604401,50.2445789659486,51.4124515283538,52.4774184200017,48.040525265162,47.7475305832466,47.0157456107157,48.7541183081362,49.1347880343985,50.9548624539888,51.5008530956181,50.8124409885075,50.7680550601694,51.0107328915714,51.0493152393528,48.7393975833148,49.803398924079,50.3929947592946,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Malawi,MWI,38.3161512027491,37.9310344827586,38.302752293578,38.5179750550257,36.1610352264558,35.3264185478951,36.989247311828,36.028659160696,36.8086147821831,36.7945823927765,35.9355638166047,37.0553359683795,34.4086021505376,38.956043956044,39.2199349945829,39.6262035114216,39.9509803921569,37.1565934065934,38.0042462845011,16.5256448814344,30.2504327927569,34.7262611677646,34.3525529865125,32.7326745116684,33.9365897819251,31.271751761016,31.8089109809796,22.9094791626803,22.5758912403803,20.7436812529894,22.3283050207625,26.634172009419,26.6899868401651,24.7109276031329,47.4265548165747,44.146620879187,41.6354788199539,45.8773932673359,41.7390686952039,39.931185089902,38.3707437156757,40.5120241068362,39.2838751817839,38.8983673623724,39.3930203541233,40.9204640384438,42.5374283684379,44.4548707903444,46.6573182849799,46.9744524574468,47.9398198628978,47.8912257785644,49.1939499952786,49.7366639588098,49.7963275347149,50.201470182727,51.8519078685961,53.1222172138025,53.5331415130584,52.406472475846,52.6123247112448,52.4351998194944,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.6774372571992,42.1457183068096,44.0517708323435,44.1926083926067,44.8195731328261,45.6643792888334,47.9668281124778,47.9440911486179,47.8822149204623,47.9005407280122,48.2435813268511,48.9710248796969,47.8827253261694,46.3014974705458,49.1730931223924,48.6964168752104,46.7102388190148,44.5475985554205,44.1971529384927,43.9262781844017,44.5202452881234,43.9481056537511,48.836021810826,48.4774187579282,47.766725565489,49.0223958354783,49.9447288177857,50.1226904594272,52.0139072391904,52.5314916083726,51.8820091670249,52.9910344255954,54.1548503442103,54.7633286318759,51.5516652301193,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.0853756394403,73.0358467682425,69.5749978282241,72.9062180332711,74.1194229137326,72.1949375699159,77.9264500402108,77.6940061871214,75.0633081053737,75.4770285975961,75.5762237057377,75.4050928515842,72.3327232556167,69.9330737811283,69.4086886357182,68.2997971267298,70.6280638575936,70.6983952440264,73.2482653448314,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Mali,MLI,..,..,..,..,..,..,..,18.8331710027802,20.8876485629741,21.2558936195476,19.5320483493142,19.3183629183678,23.1886560538633,26.5136615807881,31.4559039056621,23.2444686166281,25.0807623462431,25.033617741279,27.6536902011808,25.7158142450369,43.8011834174709,43.0358087969562,45.364024446471,46.7565828747902,45.2991606447613,43.2656152074805,43.2917996187178,41.4717562033011,40.8475236201725,40.6320492585884,41.0705882664447,39.1203242081325,41.6943351692151,39.4001408944461,40.7186252367873,38.4886940402217,37.834115443009,36.6398845845996,37.5371713340709,37.3344659138245,37.2626429329049,35.872252289535,35.2872984191419,37.2640518438314,36.5471086660921,34.7910098647412,34.591252320989,35.9501029851476,36.7360387772428,34.2109222458089,35.4532166092292,36.7279568394735,34.2187155639794,38.2728084445369,37.3111410413359,37.2660625296056,35.6427369625411,34.8869589972434,33.9483776708858,33.4970039979718,34.4264645385625,35.3905342895992,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,35.5633394781028,39.6890248787271,33.8376392626642,31.7892792584337,29.4024576622271,27.4183990072456,25.6996342881626,26.7400851348727,27.9834780433813,29.4567952443181,30.4919017425211,32.2961204416824,33.6661386266268,36.0606805097415,34.7764896065823,35.0025753734701,33.4233862879723,35.2594025191638,35.71284099653,35.4459755131089,36.9830657107105,37.5205791901143,41.1143525695652,42.9498401113888,41.9656905656083,60.4651162790698,62.2400850328838,61.9278116409705,62.1335641297672,62.4009324009324,60.3367781706101,62.6284087175556,61.5980088168913,62.0794029231886,63.4103128054741,64.0593156188739,65.145289653896,67.1571421169888,67.6748308088946,68.5347306537159,69.3022095718771,69.9361695982439,71.9750152759862,72.6986644512418,74.1815314646159,75.7009813238369,75.4854806424377,76.6221693688865,75.9282130451563,76.3772521159746,76.839351685419,77.6920299973436,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.8124178000029,68.2354020416924,66.4434167816154,72.5967186111532,71.6276949130463,71.370642683747,73.8770990536422,77.9475020047452,78.6002819862232,77.0133776827522,76.3809301394542,76.6807495558992,76.1467725455751,71.5959792537979,69.1975909134094,67.0801275243834,67.619104104212,70.7628384066999,75.6007329069882,71.4287849498794,71.7131826242635,72.2497529981038,69.5050202010149,68.4701541934053,65.2770087852024,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Mauritania,MRT,..,32.1238070402714,36.4414289944807,39.4471389253784,38.0504784524568,33.4395997130182,31.5166196641817,32.1205906242427,30.1852472852398,30.4860946749482,32.6745007572239,32.5615281545604,36.7218475375024,33.9379991305665,32.8701687985642,36.6671053460474,37.6595938943124,41.3617743451701,44.0682121946842,43.2525107377236,44.8882920777267,43.2072149839059,44.9172066665698,46.2989567756273,45.986132214632,42.9701660457447,41.739972135685,41.9603618808275,41.1754831732099,39.3953034236736,41.8875649665568,41.1014961581974,41.9072303497001,40.1238358715704,40.8465077401675,39.9445062226191,40.5942508377695,41.6795502439938,35.98263021651,36.6469802431395,40.367653425841,41.2732318333519,42.0579788251562,43.3594627143196,42.8464291437464,40.6837476533578,34.0804263088307,38.304859791134,39.238285130247,42.7452015890838,39.9492728035458,36.1958838869826,38.8685569000327,37.9017288839036,44.3631039531479,46.4932179805674,43.8846336368434,43.9182110621305,43.4303714104838,42.1321915394262,40.6792469084707,40.3890029213311,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.4710884353741,48.2175670709298,49.2329817833174,47.369109947644,52.4663677130045,52.2969928494466,51.411513859275,51.3358928151688,49.6239554317549,46.3413166446022,44.3959390862944,46.1233589298984,47.3939267161733,48.6566087635992,46.0522312373225,47.0476683205526,47.5347712137775,48.4393896556232,50.39095961667,51.0399443651892,51.5574749511883,52.6114074153267,52.5622540044112,55.7859455960328,55.9860134665405,56.2371869769271,57.0789060809837,57.3684964651238,57.5043429268348,59.5478210360008,61.8472652218782,61.892708386394,61.6110943029825,62.2338529456121,62.8600746208075,63.1945851618191,63.6178003901393,63.8794311771517,64.9447609722469,65.5311021152859,66.1914123586971,66.5939885082508,66.9037110511612,67.4178103056387,68.0273564632765,66.8747789543762,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Mexico,MEX,..,..,..,..,..,56.8880586080586,57.6705921052632,56.8704819277108,57.0484741144414,57.0667733990148,52.4616441441441,53.5279591836735,54.2833451327434,53.7510709117221,53.0233333333333,52.6130909090909,53.7261925601751,52.7403028664143,53.022648694908,52.8807692307692,59.8809312621193,60.7343624936046,61.2553173843936,59.125488931926,58.8177586078809,57.9554586336838,58.4686256423265,55.8918101300116,57.0025146182274,58.6682417548283,59.6939619136249,60.3786860228101,61.8075913460711,58.0219738859898,58.4620962957883,58.7331219489585,57.1800582575076,56.8599727500059,56.9450693562178,57.0099600421654,57.8023394580782,58.3860555631695,58.845208018069,60.424391338678,59.3882212786931,60.0056730750059,58.9662559046172,59.185340733358,59.522316216063,60.7218316472303,60.3628174693829,59.9124681240829,59.9972480582014,61.1063920156291,60.2053984962698,61.0447802221286,60.7620854448008,60.1465918626474,59.9275696897244,59.9814054174097,60.1260596729735,59.1606826823004,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4344595268516,66.0418231063534,66.0667107720556,62.1931612427475,63.625366527286,62.7625799603724,64.1827291179142,65.6488694410128,64.2072843534832,65.2814315922676,64.9388549471616,66.5243496242633,65.2970630934875,64.3110968055267,61.4350913321674,60.7211256260017,58.8853703289671,57.1940239945949,59.828746740375,63.9967839253901,61.8534746290482,60.9889028402613,60.7095324692609,66.7645272599391,66.137645631068,67.1346568627451,66.6509252184683,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.1450380147892,37.5048765242264,38.325149504176,43.3002419505218,49.499657267257,45.3431424262767,45.9236688117086,47.9359774298987,48.5114051920779,49.8806943056943,50.4115505152449,52.6490324887161,55.9735991016283,56.4299847430152,60.0497721298214,54.5367158358425,53.5724478844576,54.4511648376284,52.7992026611479,52.2828149992242,52.9818939680104,53.968404020527,53.1992929203366,53.5526471700482,54.3166171859727,55.4538205470402,54.8548142113019,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.0751827702035,79.1984820081386,79.2496308559667,78.0672609400324,79.6741397778738,75.2338932596215,74.805479077244,79.9718953100299,79.9340107355669,78.4411528373687,76.6345795342847,80.0853054485416,..
